6.273920,6.362360,6.007680,6.305528,6.320492,6.239120,5.574314,6.131798,6.284758,6.108750,6.220016,6.483638,6.451828
9.543420,8.931338,10.311642,11.166512,10.518213,10.328698,9.504975,8.893656,8.818285,8.761873,9.989614,9.693525,10.503029
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9.072308,9.544598,10.201382,10.182720,10.212233,9.627444,9.633059,10.445378,9.603357,10.286232,11.236739,10.925100,11.071958
18.575492,18.446968,25.946719,15.079424,15.163667,27.056739,12.613708,19.744358,17.248671,26.536417,12.957841,17.690944,20.976406
4.719442,4.843811,4.828871,4.902025,4.785811,4.561177,4.685775,4.787164,4.480382,4.540570,4.725762,4.787281,4.273092
6.722626,7.347572,8.211159,8.158081,7.999003,8.041233,8.329602,9.536968,8.568529,8.489171,8.411862,8.842980,9.209318
1.747146,1.712378,1.768657,1.618803,1.965706,1.794144,1.596909,1.658167,1.849596,1.855116,1.892536,1.711297,1.752806
7.940203,8.448419,9.446897,10.154497,9.762524,9.189754,8.445063,8.589402,8.677126,7.866210,9.664855,9.524522,10.681215
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27.004524,14.712810,18.332812,8.177913,12.661694,14.076301,16.753163,13.780694,20.879864,11.241893,17.200992,23.885036,10.794379
3.090739,3.656348,3.875596,3.704819,3.466286,3.409715,3.361177,2.903273,3.483254,4.042368,3.923689,3.688437,3.462815
4.723533,4.089773,4.261924,5.198218,5.734284,3.734356,3.503128,2.625728,3.586770,5.630175,5.283937,4.841504,4.474118
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.622272,11.789992,11.804627,11.843775,11.510211,11.492872,11.002883,11.823047,7.389337,9.459500,11.062178,11.146717,11.870717
3.253211,3.346982,2.997847,3.339013,3.444158,3.565285,3.291153,3.159119,3.077516,3.374026,3.180820,3.363581,3.372892
3.863222,3.399441,3.180792,2.906414,2.191102,1.701256,1.968029,2.581827,2.806307,3.289092,4.055200,5.553801,3.649431
13.413333,23.473333,0.000000,14.447380,5.868333,0.000000,15.474751,18.939862,31.297778,17.098417,0.000000,0.000000,14.273684
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.341676,4.836711,10.339466,2.046687,6.373718,3.264954,4.167111,7.449800,3.587396,7.333999,0.665161,1.800368,1.604770
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.593306,0.738679,0.840165,0.662691,0.870383,0.631267,0.441949,1.038168,0.641308,0.787087,0.706817,0.705265,1.065845
0.647283,0.718190,0.960443,0.827364,0.390023,2.999474,0.657734,0.581709,1.912098,1.708202,2.681571,0.690183,4.703696
0.000000,0.000000,4.094296,0.000000,0.000000,1.251228,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.886667
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
