6.222869,6.364706,6.303446,6.210399,6.305997,6.341142,6.254735,6.443866,6.372599,6.403337,6.326190,6.341529,6.540705
10.489068,10.400044,10.167687,11.023771,9.091429,9.414724,10.283674,8.999904,9.644950,7.548224,9.902021,9.579127,10.022048
0.000000,11.590467,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.623387,9.368739,9.516557,9.716685,9.620598,9.256638,9.862106,11.227399,9.981785,9.102206,11.442323,10.666178,11.076812
17.690944,10.614567,23.587926,15.163667,0.000000,19.902313,17.690944,9.218606,21.229133,13.509448,12.659432,35.381889,13.268208
4.953067,5.138121,4.745721,4.324208,4.607424,4.761830,4.723947,4.620628,4.732301,4.192518,4.708850,4.720712,4.496004
6.900068,7.423402,8.272042,8.896821,7.768421,8.021248,8.236304,8.291300,8.723932,9.067027,8.779588,8.945880,9.272855
1.865657,1.675529,1.805335,1.760367,1.669629,1.803067,1.800728,1.922670,1.772026,1.575445,1.831665,1.834267,1.830772
7.904489,9.352979,9.203626,9.976817,9.387105,8.904011,9.332452,9.373356,8.565109,9.160282,10.093852,9.853905,10.952798
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15.597440,15.318083,9.596426,18.807309,16.761429,17.632028,11.551604,12.749964,12.567777,26.073333,14.421812,0.000000,20.698215
3.130187,3.757489,4.028396,3.384504,3.991179,4.015489,4.228226,3.858690,3.250936,3.880227,3.853023,4.189015,3.303399
6.164495,6.094012,6.124079,6.730786,6.539519,4.908620,5.213268,5.144530,5.846874,5.884453,6.597828,6.388759,6.708814
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.053045,11.978367,11.354879,11.002194,11.771374,11.652626,11.891408,12.350821,11.121613,10.606075,11.107755,12.358346,11.606613
3.274104,2.987308,3.443320,3.245560,3.334975,3.345240,3.251277,3.338413,3.056204,3.154782,3.068757,3.447662,2.941701
6.488437,3.411082,2.685830,3.465043,2.206125,2.213008,2.488631,2.238034,2.325388,2.918396,4.820089,6.395583,7.627904
16.752336,27.665000,3.129778,25.038222,20.343556,13.413333,18.432585,21.126000,22.541852,0.577213,13.413333,13.583955,15.214198
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
